"text","text_en","cmp_code","eu_code"
"Wir wollen mit Bundesmitteln die neuen wirtschaftlichen Aktivitäten in den betroffenen Regionen zusammenführen.","We want to use federal funds to bring together the new economic activities in the affected regions.","412",NA
"Unnötige Bürokratie abbauen – Mittelstand entlasten:","Reduce unnecessary bureaucracy - relieve the burden on small and medium-sized businesses:","H",NA
"Unsere Gesellschaft braucht klare Regeln.","Our society needs clear rules.","605.1",NA
"Unnötige Bürokratie hingegen werden wir abschaffen.","On the other hand, we will abolish unnecessary bureaucracy.","303",NA
"Unternehmen sollen sich auf ihr Kerngeschäft konzentrieren können und nicht auf das Ausfüllen von Formularen.","Companies should be able to focus on their core business and not on filling out forms.","402",NA
"Gerade kleine und mittlere Unternehmen sowie Selbstständige trifft unnötige Bürokratie besonders hart.","Unnecessary bureaucracy hits small and medium-sized enterprises and the self-employed particularly hard.","402",NA
"Wir werden Unternehmen von Statistik-, Buchführungs- und Aufzeichnungspflichten befreien.","We will exempt companies from statistical, accounting and record-keeping obligations.","402",NA
"Ein gutes Beispiel für Bürokratieentlastung und Investitionserleichterung ist die von uns durchgesetzte Erhöhung der steuerlichen Sofortabschreibung geringwertiger Wirtschaftsgüter.","A good example of reducing bureaucracy and facilitating investment is the increase in immediate tax depreciation of low-value assets that we have pushed through.","305.1",NA
"Die meisten Behördengänge sollen sich in Zukunft auch online erledigen lassen.","In the future, it should be possible to complete most administrative procedures online.","411",NA
"Daher wollen wir für eine schnelle Umsetzung der Digitalisierung in der Verwaltung sorgen.","That is why we want to ensure rapid implementation of digitization in the administration.","411",NA
"Diese sorgt einerseits für mehr Benutzerfreundlichkeit für die Bürgerinnen und Bürger.","On the one hand, this ensures greater user-friendliness for citizens.","303",NA
"Andererseits kann die Verwaltung selbst durch die Digitalisierung effizienter und fehlerfreier arbeiten.","On the other hand, digitization enables the administration itself to work more efficiently and with fewer errors.","303",NA
"Eine moderne und effiziente Verwaltung wird möglichst viele Dienstleistungen aus einer Hand anbieten.","A modern and efficient administration will offer as many services as possible from a single source.","303",NA
"Wir wollen, dass Nutzerinnen und Nutzer sich einfach und sicher mit einer Zugangsberechtigung für alle Verwaltungsdienstleistungen identifizieren können.","We want users to be able to identify themselves easily and securely with an access authorization for all administrative services.","303",NA
"Niemand soll seine Daten mehrfach übermitteln müssen.","No one should have to submit their data more than once.","303",NA
"Den jeweiligen Bearbeitungsstand der Verwaltung sollen Antragsteller jederzeit nachvollziehen können.","Applicants should be able to track the respective processing status of the administration at any time.","303",NA
"Innovationen und Gründergeist:","Innovations and entrepreneurial spirit:","H",NA
"In Deutschland brauchen wir mehr Bereitschaft für Innovationen und einen noch stärkeren Gründergeist.","In Germany, we need more willingness to innovate and an even stronger start-up spirit.","402",NA
"Junge Unternehmerinnen und Unternehmer, die Startups, tragen dazu bei, dass mutige Ideen zu neuen Geschäftsmodellen führen","Young entrepreneurs, the startups, help to ensure that bold ideas lead to new business models","402",NA
"und attraktive Arbeitsplätze entstehen.","and create attractive jobs.","410",NA
"In ihnen steckt das Potenzial, den Mittelstand von morgen zu bilden.","They have the potential to form the SMEs of tomorrow.","410",NA
"Unser Ziel ist es, dass Unternehmen schnell und unbürokratisch gegründet werden können.","Our goal is to ensure that companies can be established quickly and without bureaucracy.","402",NA
"Wir wollen, dass Firmengründer alle Fragen aus einer Hand beantwortet bekommen.","We want company founders to get all their questions answered from a single source.","402",NA
"Vor allem E-Government-Lösungen ermöglichen zielgenaue Beratung und erleichtern den Einstieg ins neue Geschäft.","E-government solutions, in particular, enable targeted consulting and facilitate entry into new business.","402",NA
"Oft scheitern kleine und mittlere Unternehmen an den bürokratischen Hürden für Förderprogramme.","Small and medium-sized enterprises often fail due to the bureaucratic hurdles for funding programs.","402",NA
"Deshalb werden wir die Antragstellung vereinfachen, damit Unternehmensgründer einfach und schnell Unterstützung bekommen und sich voll auf ihr Geschäftsmodell konzentrieren können.","That is why we will simplify the application process so that company founders can get support easily and quickly and concentrate fully on their business model.","402",NA
"Zudem werden wir die Rahmenbedingungen für Wagniskapital weiter verbessern.","We will also further improve the framework conditions for venture capital.","402",NA
"Hochschulen sind seit jeher ein wichtiger Ort für Innovationen.","Universities have always been an important place for innovation.","411",NA
"Mit einer Kultur des Mutes wollen wir junge Wissenschaftlerinnen und Wissenschaftler dafür begeistern, Unternehmen zu gründen.","With a culture of courage, we want to inspire young scientists to start companies.","402",NA
"Dazu muss das Thema Unternehmensgründungen stärker in der Lehre verankert","To this end, the topic of business start-ups must be more firmly anchored in teaching","506",NA
"und müssen Gründungsfreisemester für Studierende ermöglicht werden.","and start-up semesters must be made possible for students.","402",NA
"Auch Beschäftigte an Hochschulen sollen ein Recht auf ein „Gründer-Sabbatical“ bekommen.","Employees at universities are also to be given the right to a ""founders' sabbatical"".","402",NA
"Obwohl Frauen heute so gut ausgebildet sind wie nie zuvor, gründen sie nur knapp drei von zehn Unternehmen.","Although women are better educated today than ever before, they only start up just under three out of ten companies.","503",NA
"Unser Ziel ist es, Frauen dabei zu unterstützen, öfter Unternehmen zu gründen.","Our goal is to help women start businesses more often.","402",NA
"Die Förderung von Existenzgründerinnen und selbstständigen Frauen bringt mehr wirtschaftliches Wachstum, eine Steigerung der Innovations- und Wettbewerbsfähigkeit","The promotion of start-ups and self-employed women brings more economic growth, an increase in innovation and competitiveness","410",NA
"sowie mehr Chancengleichheit und Gleichstellung im Erwerbsleben.","as well as more equal opportunities and equality in working life.","503",NA
"Deshalb wollen wir mehr Frauen als Gründerinnen fördern,","That is why we want to promote more women as founders,","503",NA
"unter anderem durch einen besseren Zugang zu Gründungskapital und eine auf ihre Bedürfnisse angepasste Beratung und Unterstützung.","including through better access to start-up capital and advice and support tailored to their needs.","402",NA
"Außerdem wollen wir Gründungen von Menschen mit Migrationshintergrund und Menschen mit Behinderungen unterstützen.","We also want to support start-ups by people with an immigrant background and people with disabilities.","503",NA
"Scheitern darf nicht das Ende für Gründerinnen und Gründer bedeuten.","Failure must not mean the end for founders.","402",NA
"Wir wollen eine Kultur der „nächsten Chance“ etablieren und in diesem Sinne auch das Insolvenzrecht überprüfen.","We want to establish a culture of ""next chance"" and also review insolvency law with this in mind.","402",NA
"Wir stärken Genossenschaften!","We strengthen cooperatives!","414",NA
"Denn sie sind eine krisenfeste Unternehmensform in den unterschiedlichsten Wirtschaftsbereichen.","This is because they are a crisis-proof form of enterprise in a wide variety of economic sectors.","414",NA
"Dazu benötigen wir Förderprogramme, die eine starke Mitgliederbeteiligung unterstützen und kleineren Genossenschaften Orientierungshilfen bieten.","To do this, we need funding programs that support strong member participation and provide guidance to smaller cooperatives.","414",NA
"Wir setzen uns auch weiterhin für eine Absicherung der kommunalen Daseinsvorsorge im europäischen Binnenmarkt und bei Freihandelsabkommen ein.","We continue to advocate for the safeguarding of municipal services of general interest in the European internal market and in free trade agreements.","403",NA
"Für Wachstum und Erfolg brauchen Unternehmen immer auch einen handlungsfähigen Staat.","For growth and success, companies always need a state that is capable of acting.","410",NA
"Einen Staat, der Impulse für Innovationen setzt.","A state that provides impetus for innovation.","402",NA
"Dabei wollen wir nicht nur technische Produktinnovationen, sondern auch soziale Innovationen fördern.","We want to promote not only technical product innovations, but also social innovations.","402",NA
"Soziale Innovationen sind neue Wege, gesellschaftliche Probleme zu lösen, beispielsweise durch Telearbeit oder Konsummöglichkeiten wie Car-Sharing.","Social innovations are new ways of solving social problems, for example through teleworking or consumption options such as car sharing.","402",NA
"Wir wollen offen sein für neue Verfahren und Lösungsstrategien für sämtliche Bereiche unseres Lebens, von der Wirtschaft über das Arbeitsleben bis hin zum Umweltschutz.","We want to be open to new processes and solution strategies for all areas of our lives, from business to working life to environmental protection.","402",NA
"Forschung und Entwicklung:","Research and development:","H",NA
"Wir brauchen exzellente Forschung und Entwicklung, um die wirtschaftlichen und gesellschaftlichen Herausforderungen bewältigen zu können.","We need excellent research and development in order to meet the economic and social challenges.","411",NA
"Mit unserer Forschungsförderung wollen wir Vernetzung, den interdisziplinären Austausch und Kooperationen stärker unterstützen.","With our research funding, we want to provide greater support for networking, interdisciplinary exchange and collaborations.","411",NA
"Die Freiheit der Forschung ist langfristig die wichtigste Voraussetzung für Innovation.","In the long term, freedom of research is the most important prerequisite for innovation.","411",NA
"Die Vielfalt der Forschungslandschaft in Deutschland ist ein wichtiger Standortvorteil.","The diversity of the research landscape in Germany is an important locational advantage.","411",NA
"Universitäten, Fachhochschulen und Hochschulen für angewandte Wissenschaften, forschende Unternehmen und die außeruniversitären Forschungseinrichtungen leisten hervorragende Arbeit.","Universities, universities of applied sciences, research-based companies and non-university research institutions are doing an outstanding job.","411",NA
"Forschung braucht eine verlässliche Finanzierung.","Research needs reliable funding.","411",NA
"Bis 2025 wollen wir 3,5 Prozent des Bruttoinlandsprodukts für Forschung und Entwicklung aufwenden.","By 2025, we want to spend 3.5 percent of gross domestic product on research and development.","411",NA
"Im Rahmen der neuen, dauerhaften Finanzierungsarchitektur für Hochschulen und Forschungseinrichtungen werden wir so Innovationen fördern.","As part of the new, permanent funding architecture for universities and research institutions, we will thus promote innovation.","402",NA
"Den erfolgreichen Pakt für Forschung und Innovation werden wir als wichtige und verlässliche Säule dieser Architektur weiterentwickeln und dabei die Kooperation von Hochschulen und außeruniversitären Forschungseinrichtungen stärken.","We will continue to develop the successful Pact for Research and Innovation as an important and reliable pillar of this architecture, strengthening cooperation between universities and non-university research institutions.","411",NA
"Wir wollen zusätzliche Möglichkeiten für den Bund schaffen, Forschungseinrichtungen an Hochschulen direkt zu fördern.","We want to create additional opportunities for the federal government to directly fund research institutions at universities.","411",NA
"Die Forschungsförderung des Bundes für Fachhochschulen werden wir verdoppeln.","We will double federal research funding for universities of applied sciences.","411",NA
"Für Projekte, die von der Deutschen Forschungsgemeinschaft gefördert werden, wollen wir die Programmpauschale (Overhead) auch nach 2020 fortführen.","For projects funded by the German Research Foundation, we want to continue the program flat rate (overhead) after 2020.","411",NA
"Wir brauchen eine nationale Strategie für Hochleistungsrechner, um die sprunghaft wachsende Nachfrage an Hochschulen und Forschungseinrichtungen nach Speicher- wie Rechenkapazität besser erfüllen zu können.","We need a national strategy for high-performance computing to better meet the skyrocketing demand at universities and research institutions for both storage and computing capacity.","411",NA
"Wir werden zukunftsweisende Technologien fördern, die große Wertschöpfung mit neuen Arbeitsplätzen und Verbesserungen für das alltägliche Leben verbinden, beispielsweise in der Gesundheitswirtschaft, der Bio- und Nanotechnologie, den Umwelt- und Klimaschutztechnologien, in der Materialforschung oder Robotik.","We will promote forward-looking technologies that combine great value creation with new jobs and improvements for everyday life, for example in the healthcare industry, biotechnology and nanotechnology, environmental and climate protection technologies, materials research or robotics.","402",NA
"Hier kommt auch der Luft- und Raumfahrt eine wichtige Rolle für den Wirtschafts- und Innovationsstandort Deutschland und die europäische Zusammenarbeit zu, die wir weiter stärken werden.","Here, aerospace also plays an important role for Germany as a location for business and innovation and for European cooperation, which we will continue to strengthen.","411",NA
"Wir wollen die Übertragung von wissenschaftlichen Erkenntnissen auf die Entwicklung von Produkten und Dienstleistungen vorantreiben","We want to drive the transfer of scientific findings to the development of products and services","410",NA
"und für bessere Arbeitsbedingungen nutzen.","and use this for better working conditions.","412",NA
"Dafür werden wir die Transferförderung, die Validierungsforschung an der Schnittstelle zwischen Forschung und Anwendung sowie die Arbeits-, Berufsbildungs- und Dienstleistungsforschung weiter ausbauen.","To this end, we will further expand transfer funding, validation research at the interface between research and application, and research into work, vocational training and services.","411",NA
"Wir stärken wissensbasierte Netzwerke von Wissenschaft, Industrie, Mittelstand und Startups, damit sie ihre zunehmenden Aufgaben in Forschung und Transfer besser wahrnehmen können.","We strengthen knowledge-based networks of science, industry, SMEs and startups so that they can better perform their increasing tasks in research and transfer.","411",NA
"Für Antworten auf gesellschaftliche Herausforderungen brauchen wir die Kreativität von Forscherinnen und Forschern.","For answers to societal challenges, we need the creativity of researchers.","411",NA
"Sie benötigen für ihre Arbeit wissenschaftliche Autonomie und finanzielle Planungssicherheit.","They need scientific autonomy and financial planning security for their work.","411",NA
"Forscherinnen und Forscher sollen aber auch mehr Spielräume erhalten, um ihre Forschungsthemen unabhängig von kurzsichtigen Aussichten auf Nutzen und Verwertungschancen wählen und verfolgen zu können.","However, researchers should also be given more leeway to choose and pursue their research topics independently of short-sighted prospects for benefits and exploitation opportunities.","411",NA
"Wir werden dafür gemeinsam mit der Wissenschaft einen neuen Förderansatz schaffen, in dem potenziell disruptive Innovationen direkt und unbürokratisch ausprobiert werden können.","Together with the scientific community, we will create a new funding approach in which potentially disruptive innovations can be tested directly and unbureaucratically.","411",NA
"Wir wollen die Akzeptanz bei Bürgerinnen und Bürgern für neue Technologien erhöhen.","We want to increase citizens' acceptance of new technologies.","411",NA
"Mit Transparenz, Information und Beteiligung werden wir Befürchtungen abbauen und Ängsten vorbeugen.","With transparency, information and participation, we will reduce fears and prevent anxiety.","202.1",NA
"Die Zivilgesellschaft wird in den Innovationsdialog der Bundesregierung eingebunden.","Civil society will be involved in the German government's innovation dialog.","202.1",NA
"Die Ergebnisse des Dialogs werden veröffentlicht.","The results of the dialogue will be published.","202.1",NA
"Klare Regeln für die Finanzwirtschaft:","Clear rules for the financial industry:","H",NA
"Die Realwirtschaft, die Bürgerinnen und Bürger und auch der Staat brauchen ein Finanz- und Bankensystem, das sicher und verlässlich ist.","The real economy, citizens and the state need a financial and banking system that is secure and reliable.","414",NA
"Wir wollen international die treibende Kraft bei der Kontrolle und Aufsicht der Finanzmärkte werden.","We want to become the driving force internationally in the control and supervision of financial markets.","412",NA
"Kein Finanzmarkt, kein Finanzprodukt und kein Finanzakteur darf zukünftig ohne Regulierung und ohne Kontrolle sein.","No financial market, no financial product and no financial actor may be without regulation and without control in the future.","412",NA
"Die Aktivitäten der Finanzmärkte müssen auf die Erfordernisse der realen Wirtschaft ausgerichtet sein.","The activities of the financial markets must be aligned with the needs of the real economy.","412",NA
"Regional tätige Finanzinstitute wie Sparkassen, Genossenschaftsbanken und Förderbanken sind wichtige Finanzpartner vieler Menschen und Unternehmen in unserem Land.","Regionally active financial institutions such as savings banks, cooperative banks and development banks are important financial partners for many people and companies in our country.","414",NA
"Wir sehen sie als wichtige Säule für die Stabilität im Finanzsystem und kämpfen daher für ihren Erhalt.","We see them as an important pillar for stability in the financial system and are therefore fighting to preserve them.","414",NA
"Wir werden bei der Regulierung danach unterscheiden, ob es sich um Sparkassen, Genossenschaftsbanken, Förderbanken bzw. kleine und mittlere Privatbanken handelt oder um systemrelevante Großbanken.","In terms of regulation, we will distinguish between savings banks, cooperative banks, development banks or small and medium-sized private banks, and systemically important large banks.","412",NA
"Auf internationaler und auf EU-Ebene gibt es Bestrebungen, eine klare und angemessene Verschuldungsquote für Banken einzuführen.","At international and EU level, there are efforts to introduce a clear and appropriate leverage ratio for banks.","412",NA
"Das unterstützen wir.","We support that.","412",NA
"Wenn eine Bank in Schieflage gerät, sollen vorrangig ihre Anteileigentümer und deren vermögende Gläubiger haften (Bail-in-Prinzip).","If a bank gets into difficulties, its shareholders and their wealthy creditors should be primarily liable (bail-in principle).","412",NA
"Wir setzen uns für eine klare Trennung von Investment- und Geschäftsbanking und eine deutliche Einschränkung des Eigenhandels von Banken ein.","We advocate a clear separation of investment and commercial banking and a significant restriction on proprietary trading by banks.","412",NA
"Damit werden hochriskante Spekulationen und die von ihnen ausgehende Gefahr für die Stabilität von Geschäftsbanken eingedämmt.","This will curb high-risk speculation and the danger it poses to the stability of commercial banks.","412",NA
"Für Finanzinstitute außerhalb des Banken- und Versicherungssektors, zum Beispiel Hedgefonds und andere Schattenbanken, fordern wir einen Kriterienkatalog zur Prüfung ihrer Bedeutung für das Finanzsystem.","For financial institutions outside the banking and insurance sector, for example hedge funds and other shadow banks, we call for a catalog of criteria to examine their significance for the financial system.","412",NA
"Solche systemrelevanten Finanzinstitute sollen verbindlichen Eigenkapitalanforderungen und einer Aufsicht unterliegen.","Such systemically important financial institutions should be subject to binding capital requirements and supervision.","412",NA
"Damit diese Regelungen erfolgreich sind, werden wir eine europäische Lösung anstreben.","To ensure that these regulations are successful, we will strive for a European solution.","412",NA
"Alle Geschäftsbeziehungen zwischen Banken und Schattenbanken müssen transparent sein und „Ansteckungsrisiken“ minimiert werden.","All business relationships between banks and shadow banks must be transparent and ""contagion risks"" minimized.","412",NA
"Beim Derivatehandel wollen wir die Regulierung von unbesicherten „over the counter“- Geschäften zügig vollenden und bank- und börseninterne Handelsplattformen für den anonymen Handel mit Finanzprodukten („dark pools“) der Aufsicht unterstellen.","In the area of derivatives trading, we want to swiftly complete the regulation of unsecured ""over the counter"" transactions and make bank- and exchange-internal trading platforms for anonymous trading in financial products (""dark pools"") subject to supervision.","412",NA
"Mindesthaltefristen zur Begrenzung des Hochfrequenzhandels sind ein sinnvolles Instrument.","Minimum holding periods to limit high-frequency trading are a useful tool.","412",NA
"Wir wollen die Rolle von Rating-Agenturen bei der Prüfung und Einschätzung von Risiken und im Beratungsgeschäft deutlich einschränken und besser regulieren.","We want to significantly limit and better regulate the role of rating agencies in reviewing and assessing risks and in the advisory business.","412",NA
"Dazu wollen wir das Rating-Geschäft klar von der Beratung trennen und noch mehr als bisher dafür sorgen, dass sich hoheitliches Handeln seltener auf private Ratings bezieht.","To this end, we want to clearly separate the rating business from advisory services and ensure even more than before that sovereign actions are less frequently based on private ratings.","412",NA
"Wir wollen kleine, junge und innovative Finanzdienstleister (FinTechs) bei der Gründungsfinanzierung unter eine vereinfachte Aufsicht stellen.","We want to place small, young and innovative financial service providers (FinTechs) under simplified supervision for start-up financing.","412",NA
"Gute Beratung und der Schutz der Kunden dürfen dabei nicht in Frage gestellt werden.","Good advice and customer protection must not be called into question in the process.","412",NA
"Deutschland ist ein wichtiger Finanzstandort.","Germany is an important financial center.","601.1",NA
"Wir wollen ihn stärken","We want to strengthen it","410",NA
"und weitere Finanz- und Regulierungsinstitutionen ansiedeln.","and attract further financial and regulatory institutions.","412",NA
"Wir unterstützen das Ziel, einen einheitlichen europäischen Kapitalmarkt zu schaffen.","We support the goal of creating a single European capital market.","108",NA
"Außerdem setzen wir uns für die Einführung der Finanztransaktionssteuer ein.","We also advocate the introduction of the financial transaction tax.","412",NA
"Wir bekennen uns klar zum Recht der Bürger auf Bargeld und werden Bestrebungen zu dessen Abschaffung entschieden entgegen treten.","We are clearly committed to citizens' right to cash and will resolutely oppose efforts to abolish it.","412",NA
"Verbraucherrechte stärken:","Strengthen consumer rights:","H",NA
"Wir benötigen im Verbraucherschutz gute Gesetze","In consumer protection, we need good laws","403",NA
"und ihre wirksame Durchsetzung, damit Recht bekommt, wer Recht hat.","and their effective enforcement so that those who are right get right.","403",NA
"Qualifizierte Verbände sollen rechtliche Streitigkeiten, die viele Verbraucherinnen und Verbraucher betreffen, mit nur einer Klage vor Gericht (Musterfeststellungsklage) klären lassen können.","Qualified associations are to be able to have legal disputes that affect many consumers resolved with just one action in court (model declaratory action).","701",NA
"Verbraucherorganisationen können schon heute bestimmte Verbraucherrechte auf dem Weg der Verbandsklage durchsetzen.","Consumer organizations can already enforce certain consumer rights by means of representative actions.","701",NA
"Wir werden diese Möglichkeit weiter ausbauen.","We will continue to expand this option.","701",NA
"Der vorzeitige Verschleiß von Produkten ärgert Verbraucherinnen und Verbraucher","Premature wear and tear of products annoys consumers","403",NA
"und schadet der Umwelt.","and harms the environment.","501",NA
"Daher müssen Gewährleistungs- und Garantieansprüche im Alltag besser durchsetzbar sein.","Therefore, warranty and guarantee claims must be more enforceable in everyday life.","403",NA
"Hierfür sollen Produkte und elektrische Geräte bezüglich ihrer Lebensdauer nachvollziehbar und vergleichbar gekennzeichnet werden.","For this purpose, products and electrical devices are to be labeled in a comprehensible and comparable manner with regard to their service life.","403",NA
"Auch die Reparatur- und Updatefähigkeit von Produkten muss erhöht und europaweit besser geregelt werden.","The ability to repair and update products must also be increased and better regulated throughout Europe.","403",NA
"Für die Vergabe von Nachhaltigkeitssiegeln werden wir verbindliche Prüfkriterien einführen.","We will introduce binding verification criteria for the award of sustainability seals.","412",NA
"Auch in der digitalen Wirtschaft gilt der Verbraucherschutz.","Consumer protection also applies in the digital economy.","403",NA
"Bürgerinnen und Bürger müssen Produkte und Dienstleistungen aus dem Internet sicher nutzen können.","Citizens must be able to use products and services from the Internet safely.","403",NA
"Das persönliche Profil aus Daten ermöglicht es im Internethandel, Waren und Dienstleistungen an die Wünsche und Bedürfnisse einzelner Verbraucherinnen und Verbraucher anzupassen.","In Internet commerce, the personal profile of data makes it possible to tailor goods and services to the wishes and needs of individual consumers.","403",NA
"Es lässt aber auch zu, dass sich etwa die Höhe der aufgerufenen Preise an Zahlungsfähigkeit, Alter, Wohnort oder anderen Faktoren ausrichtet.","However, it also allows, for example, the amount of the prices called to be based on ability to pay, age, place of residence or other factors.","403",NA
"Unfaire individuelle Preisbildung als Folge der Profilbildung aus Nutzerdaten lehnen wir ab.","We reject unfair individual pricing as a result of profiling from user data.","403",NA
"Gegen einen solchen Missbrauch werden wir wirksame Regelungen treffen.","We will put effective regulations in place to counter such abuse.","403",NA
"Beim „Scoring“, also der individuellen Risikovorhersage für einzelne Verbraucherinnen und Verbraucher, müssen die herangezogenen Daten und ihre Gewichtung der Aufsicht offengelegt werden.","In the case of ""scoring,"" i.e., individual risk prediction for individual consumers, the data used and their weighting must be disclosed to the supervisory authority.","403",NA
"Es soll klare Regeln für Löschfristen und Löschpflichten für negative, falsche und veraltete Einträge geben.","There should be clear rules on deletion periods and deletion obligations for negative, incorrect and outdated entries.","403",NA
"Wir stärken die Rechte von Finanzkunden, denn sie sollen sich bei Bank-, Börsen- und Versicherungsgeschäften sicher und auf Augenhöhe mit Finanzdienstleistern bewegen können.","We are strengthening the rights of financial customers, because they should be able to engage in banking, stock exchange and insurance transactions safely and on an equal footing with financial service providers.","403",NA
"Dafür wollen wir Auskunftssysteme regulieren","To this end, we want to regulate information systems","412",NA
"und für umfassende Transparenz bei der Beratung sorgen – unter anderem durch die Stärkung der Honorarberatung als Alternative zu einer Beratung auf Provisionsbasis.","and ensure comprehensive transparency in the provision of advice - among other things, by strengthening fee-based advice as an alternative to commission-based advice.","403",NA
"Die Kontrolle der Finanzanlagenvermittler über die Gewerbeordnung wollen wir auflösen.","We want to dissolve the control of financial investment brokers via the Trade Regulation Act.","412",NA
"Sie soll der Bundesanstalt für Finanzdienstleistungsaufsicht unterstellt werden, um zu einem einheitlichen Aufsichtsrecht zu gelangen.","It is to be subordinated to the Federal Financial Supervisory Authority in order to achieve uniform supervisory law.","413",NA
"Smartphone-Apps nehmen eine immer wichtigere Rolle in vielen Bereichen des Lebens ein.","Smartphone apps are taking on an increasingly important role in many aspects of life.","411",NA
"Wir wollen, dass Nutzerinnen und Nutzer vor einem Download umfassend, klar und verständlich informiert werden.","We want users to be informed comprehensively, clearly and understandably before downloading.","403",NA
"Sie sollen die Funktionen einer App zuverlässig einschätzen können.","You should be able to reliably assess the functions of an app.","403",NA
"Verbraucherinnen und Verbraucher müssen die Kontrolle über ihre Daten haben.","Consumers must have control over their data.","403",NA
"Dazu gehört auch, dass sie ihre Daten auf neue Geräte anderer Hersteller mitnehmen können.","This also includes being able to take their data with them to new devices from other manufacturers.","403",NA
"Es geht uns um Wahlfreiheit in neuen digitalen Märkten.","We're all about freedom of choice in new digital markets.","403",NA
"Dafür brauchen wir Wettbewerb.","For that, we need competition.","403",NA
"So dürfen hohe Kosten bei einem Anbieterwechsel (Netzwerk- und Lock-In-Effekte) nicht dazu führen, dass Kundinnen und Kunden beispielsweise nur schwer ihren Mobilfunk- oder Netzwerkanbieter wechseln können.","For example, high costs when switching providers (network and lock-in effects) must not make it difficult for customers to switch their mobile or network provider.","403",NA
"Auch gegenüber Vermittlungsplattformen (Sharing Economy) werden wir Verbraucherrechte stärken: mehr Informationen für Nutzerinnen und Nutzer und bessere Absicherung gegen gravierende Risiken.","We will also strengthen consumer rights vis-à-vis intermediary platforms (sharing economy): more information for users and better protection against serious risks.","403",NA
"Bei der kartellrechtlichen Bewertung der Plattformen sollen neben dem reinen Umsatz auch der Wert von Nutzerzahlen und personenbezogene Daten eine Rolle spielen, um Monopole zu verhindern und Pluralität der Anbieter sicherzustellen.","In addition to pure revenue, the value of user numbers and personal data should also play a role in the antitrust assessment of platforms in order to prevent monopolies and ensure plurality of providers.","403",NA
"Die Produkt- und Herstellerhaftung werden wir so anpassen, dass auch Schäden aufgrund von Programmierfehlern oder unzureichenden Verschlüsselungen oder mangelnder IT-Sicherheit so geregelt sind, wie Schäden aufgrund von Produktionsfehlern.","We will adapt product and manufacturer liability so that damages due to programming errors or inadequate encryption or lack of IT security are also regulated in the same way as damages due to production errors.","403",NA
"Das Geldabheben an fremden Bankautomaten ist in Deutschland eine Kostenfalle.","Withdrawing money from foreign ATMs is a cost trap in Germany.","403",NA
"Wir wollen eine Begrenzung der Gebühren beim Abheben von Bargeld an fremden Bankautomaten.","We want a cap on fees when withdrawing cash from foreign ATMs.","403",NA
"Aktuelle Überziehungszinsen von bis zu 14 Prozent treffen besonders Menschen, die überschuldet sind und kein anderes Girokonto eröffnen können.","Current overdraft interest rates of up to 14 percent particularly affect people who are over-indebted and cannot open another checking account.","403",NA
"Daher werden wir einen „Dispo-Deckel“ einführen.","Therefore, we will introduce a ""dispo cap"".","403",NA
"Wir wollen rechtswidrig erworbene Gewinne deutlich besser abschöpfen können","We want to be able to skim off illegally acquired profits much better","605.1",NA
"und die abgeschöpften Gewinne zur Finanzierung der Verbraucherberatung und -information verwenden.","and use the skimmed-off profits to finance consumer advice and information.","403",NA
"Bei digitalen Finanztransaktionen brauchen wir die freie Wahl des Zahlungsdienstleisters und höchstmögliche Sicherheit und Datenschutz.","For digital financial transactions, we need the free choice of payment service provider and the highest possible security and data protection.","403",NA
"Wir setzen uns für ein Recht auf anonymes bargeldloses Bezahlen unter Berücksichtigung der allgemeinen gesetzlichen Bestimmungen beispielsweise zum Jugendschutz und zur Bekämpfung von Geldwäsche und Terrorismus ein.","We advocate the right to anonymous cashless payment, taking into account the general legal provisions on, for example, the protection of minors and the fight against money laundering and terrorism.","201.1",NA
"Die Verbraucherzentralen und ihren Bundesverband werden wir weiter fördern und ihren Status als Marktwächter ausbauen.","We will continue to support the consumer centers and their federal association and expand their status as market watchdogs.","403",NA
"Auch staatliche Aufsichtsbehörden wie das Kraftfahrzeugbundesamt sollen sich verstärkt um Verbraucherinteressen kümmern.","State regulatory authorities such as the Federal Motor Vehicle Authority are also to pay greater attention to consumer interests.","403",NA
"Das Bundeskartellamt werden wir so ausbauen und mit Kompetenzen für den wirtschaftlichen Verbraucherschutz ausstatten.","We will thus expand the Federal Cartel Office and equip it with competencies for economic consumer protection.","403",NA
"Die unabhängige Verbraucherforschung werden wir weiter fördern.","We will continue to promote independent consumer research.","411",NA
"Digitalisierung in der Stadt und auf dem Land:","Digitization in the city and in the countryside:","H",NA
"Im Jahr 2025 wollen wir in Deutschland eine der modernsten digitalen Infrastrukturen haben.","In 2025, we want to have one of the most modern digital infrastructures in Germany.","411",NA
"Wir schaffen „Breitband für alle“, auch um die digitale Spaltung zwischen städtischen Ballungszentren und ländlichen Räumen zu überwinden.","We are creating ""broadband for all"", also to overcome the digital divide between urban centers and rural areas.","411",NA
"Wir werden eine flächendeckende digitale Infrastruktur auf hohem Niveau sicherstellen.","We will ensure a nationwide digital infrastructure at a high level.","411",NA
"Die Versorgung mit einer Datengeschwindigkeit von mindestens 50 Megabit pro Sekunde, soll nur ein erster Zwischenschritt bis 2018 sein.","The provision of data speeds of at least 50 megabits per second is intended to be only a first intermediate step by 2018.","411",NA
"Unser Ziel sind Gigabitnetze.","Our goal is gigabit networks.","411",NA
