"text","text_en","cmp_code","eu_code"
"Zu einer Marktordnung gehört auch eine faire und angemessene „Standgebühr“.","A fair and reasonable ""booth fee"" is also part of a market order.","403",NA
"Wir wollen, dass digitale Ökosysteme, in denen Politik, Wissenschaft, Forschung und Wirtschaft für die Entwicklung und Finanzierung neuer digitaler Produkte zusammenarbeiten, auch in Europa etabliert werden.","We want digital ecosystems in which politics, science, research and business work together to develop and finance new digital products to be established in Europe as well.","108",NA
"Wir setzen uns für einen deutlichen Ausbau der Rahmenbedingungen für solche gemeinsamen Initiativen auf europäischer Ebene ein, zum Beispiel bei Künstlicher Intelligenz oder Quantencomputern.","We advocate a significant expansion of the framework conditions for such joint initiatives at the European level, for example in artificial intelligence or quantum computers.","108",NA
"Innovationskraft Europas bündeln","Combining Europe's innovative strength","H",NA
"Wir wollen das Ziel der Lissabon-Strategie mit Leben füllen: Europa soll zum innovativsten Wirtschaftsraum der Welt werden.","We want to breathe life into the goal of the Lisbon Strategy: Europe is to become the most innovative economic area in the world.","108",NA
"Europa und der gemeinsame Binnenmarkt tragen ganz wesentlich zu unserem Wohlstand bei.","Europe and the common internal market make a major contribution to our prosperity.","108",NA
"Sie bilden das Rückgrat unserer global handelnden Wirtschaft","They form the backbone of our global economy","107",NA
"und vieler gut bezahlter Arbeitsplätze in Deutschland.","and many well-paid jobs in Germany.","701",NA
"Wir wollen den Binnenmarkt in allen Bereichen mit besonderem Blick auf Digitales, Energie und Kapital weiter stärken und vertiefen.","We want to further strengthen and deepen the single market in all areas, with a particular focus on digital, energy and capital.","108",NA
"Zudem muss sich auch auf europäischer Ebene eine strategische Außenwirtschaftspolitik etablieren.","In addition, a strategic foreign trade policy must also be established at the European level.","108",NA
"Wir brauchen Strukturreformen für mehr Wettbewerbsfähigkeit","We need structural reforms for greater competitiveness","401",NA
"und private Investitionen, die Wachstum, Beschäftigung und Innovation schaffen.","and private investment that create growth, employment and innovation.","410",NA
"Wir wollen die anwendungsnahe Forschung und globale Wasserstoffstrategien ausbauen,","We want to expand application-oriented research and global hydrogen strategies,","411",NA
"eine europäische Plattformwirtschaft etablieren","establish a European platform economy","108",NA
"und europäische Industriestandards weltweit durchsetzen.","and enforce European industrial standards worldwide.","403",NA
"In der Personalisierten Medizin wollen wir auf den Forschungserfolgen der Corona-Impfforschung aufbauend alle Ressourcen im Kampf gegen Krebs und Alzheimer bündeln","In Personalized Medicine, we want to build on the research successes of Corona vaccine research to pool all resources in the fight against cancer and Alzheimer's disease and","504",NA
"und eine europäische Gesundheitsunion gründen.","establish a European Health Union.","108",NA
"Sie soll europäische Spitzenforschung bündeln und intensivieren.","It is intended to bundle and intensify top European research.","411",NA
"Künstliche Intelligenz wollen wir für den Alltag nutzen: Menschen sollen innerhalb Europas ohne Sprachbarrieren miteinander kommunizieren und gleichzeitig die Vielfalt genießen können.","We want to use artificial intelligence for everyday life: People should be able to communicate with each other within Europe without language barriers and enjoy diversity at the same time.","108",NA
"Wir wollen die Forschung und Entwicklung der automatisierten Spracherkennung und -übersetzung in den kommenden Jahren zum Durchbruch verhelfen","We want to make a breakthrough in the research and development of automated speech recognition and translation in the coming years","411",NA
"und gleichzeitig ein Leitprojekt für die künstliche Intelligenz auf den Weg bringen.",", while also launching a flagship project for artificial intelligence.","411",NA
"Europäische Forschung und Bildung stärken","Strengthen European research and education","H",NA
"Forschung und Bildung der jüngeren Generationen werden europaweit über unseren zukünftigen Wohlstand entscheidend sein.","Research and education of the younger generations will be decisive for our future prosperity throughout Europe.","411",NA
"Die Hochschulen sind ein wichtiges Bindeglied zwischen dem Europäischen Bildungs- und dem Europäischen Forschungsraum.","Universities are an important link between the European Education Area and the European Research Area.","506",NA
"Auf europäischer Ebene wollen wir einen einheitlichen, gemeinsamen Rechtsrahmen für bestehende sowie zukünftige Europäische Hochschulen schaffen.","At the European level, we want to create a uniform, common legal framework for existing as well as future European universities.","108",NA
"Dadurch können die Anerkennung der Abschlüsse und der Wissenschaftsaustausch deutlich verbessert werden.","This can significantly improve the recognition of degrees and scientific exchange.","108",NA
"Wir wollen das Rahmenprogramm für „Horizont Europa“ zusammen mit dem öffentlichen und privaten Sektor so umsetzen, dass die weltweit besten und innovativsten Forschenden ihre Projekte in Europa verwirklichen können.","We want to implement the framework program for ""Horizon Europe"" together with the public and private sectors in such a way that the world's best and most innovative researchers can realize their projects in Europe.","108",NA
"„Horizont Europa“ ist das größte und ambitionierteste Forschungsprogramm der europäischen Geschichte.","""Horizon Europe is the largest and most ambitious research program in European history.","108",NA
"Damit wurden die besten Voraussetzungen geschaffen, um exzellente Grundlagenforschung des Europäischen Forschungsrats zu unterstützen,","This has created the best conditions for supporting excellent basic research by the European Research Council,","411",NA
"europaweite Karrierepfade weiter zu öffnen","further opening up Europe-wide career paths","701",NA
"und Forschungseinrichtungen europaweit besser zu vernetzen.","and better networking research institutions across Europe.","108",NA
"Schnelle und emissionsarme Mobilität voranbringen","Advancing fast and low-emission mobility","H",NA
"Von zentraler Bedeutung für die wirtschaftliche Entwicklung in unserem Land und die Stärkung Europas ist eine leistungsfähige Infrastruktur: Straßen, Zugverbindungen, aber beispielsweise auch leistungsfähige Stromtrassen sind die Grundlage für die Begegnung von Menschen, den Austausch von Gütern und die Vernetzung unserer Länder.","An efficient infrastructure is of central importance for economic development in our country and for strengthening Europe: roads, train connections and, for example, efficient power lines are the basis for bringing people together, exchanging goods and networking our countries.","411",NA
"Deutschland und Europa brauchen eine entschlossene und kraftvolle Antwort auf globale Herausforderungen wie die Initiative Chinas zur Entwicklung einer neuen Seidenstraße.","Germany and Europe need a decisive and powerful response to global challenges such as China's initiative to develop a new Silk Road.","411",NA
"Deshalb wollen wir dieses Jahrzehnt nutzen, um mit unseren mittel- und osteuropäischen Nachbarn eine so enge infrastrukturelle Vernetzung zu erreichen, wie wir sie zum Beispiel zwischen Deutschland, Frankreich und den Beneluxstaaten in den letzten Jahrzehnten zum Wohle unserer Länder und ganz Europas entwickelt haben.","That is why we want to use this decade to achieve such close infrastructural networking with our Central and Eastern European neighbors as we have developed, for example, between Germany, France and the Benelux countries in recent decades for the benefit of our countries and Europe as a whole.","108",NA
"Dazu werden wir uns mit europäischer Unterstützung für ein Programm „grenzüberschreitende Vernetzung und Infrastrukturausbau“ einsetzen, das verkehrs- und klimapolitisch neue Akzente setzt","To this end, we will work with European support for a ""cross-border networking and infrastructure development"" program that sets new accents in terms of transport and climate policy","108",NA
"und auch die militärische Mobilität verbessert.","and also improves military mobility.","104",NA
"Europa hat die Chance, der erste Kontinent CO2-neutraler Mobilität zu werden.","Europe has the chance to become the first continent of CO2-neutral mobility.","501",NA
"Wir wollen ihr zum Durchbruch verhelfen und damit weltweites Vorbild sein.","We want to help it achieve a breakthrough and thus be a global role model.","501",NA
"Dafür wollen wir den Wettbewerb der besten Ideen technologieoffen befördern.","To this end, we want to promote competition among the best ideas on an open technology basis.","411",NA
"Wir setzen uns für einen besseren europäischen Hochgeschwindigkeitsschienenverkehr als bequemen, sicheren, flexiblen und ökologisch nachhaltigen Verkehrsträger ein.","We advocate for better European high-speed rail as a convenient, safe, flexible and environmentally sustainable mode of transport.","411",NA
"Schnelle, aufeinander abgestimmte Verbindungen nach Warschau und Prag sollen zukünftig genauso selbstverständlich sein wie die stark genutzte Verbindung zwischen Paris und den deutschen Metropolen.","Fast, coordinated connections to Warsaw and Prague should be just as much a matter of course in the future as the heavily used connection between Paris and the major German cities.","411",NA
"Hier kommt auch Nachtzügen eine besondere Bedeutung zu.","Night trains are also of particular importance here.","411",NA
"2.7.Ein handlungsfähiges und bürgernahes Europa Europa institutionell fortentwickeln","2.7 A Europe that is capable of action and close to its citizens Further institutional development of Europe","H",NA
"Um den Herausforderungen der Zeit gewachsen zu sein, muss Europa das richtige Rüstzeug zur Hand bekommen.","To meet the challenges of the times, Europe must be given the right tools.","108",NA
"Nur mit besser funktionierenden Institutionen und Abläufen kann Europa die Zukunft gestalten.","Only with better functioning institutions and processes can Europe shape the future.","108",NA
"Wir wollen unser Europa gemeinsam mit den Bürgerinnen und Bürgern für die Herausforderungen der Zukunft stärken.","We want to strengthen our Europe together with the citizens for the challenges of the future.","108",NA
"Deshalb ist die Konferenz zur Zukunft Europas für uns ein Aufbruch zu grundlegenden Reformen der EU.","That is why we see the conference on the future of Europe as a departure for fundamental reforms of the EU.","108",NA
"Wir wollen sie für eine europäische Souveränitätsoffensive nutzen.","We want to use it for a European sovereignty offensive.","108",NA
"Vertragsänderungen sind dabei kein Ziel an sich, aber ein mögliches Instrument, um Europa handlungsfähiger zu machen.","Treaty changes are not a goal in themselves, but a possible instrument for making Europe more capable of action.","108",NA
"Wir wollen mehr Mehrheitsentscheidungen in Europa unter verstärkter Nutzung der Brückenklauseln für schnellere Entscheidungen und entschlossenes Handeln.","We want more majority decisions in Europe, making greater use of the bridging clauses for faster decisions and decisive action.","108",NA
"Wo keine gemeinsame Lösung möglich ist, sollen Mitgliedstaaten die Möglichkeit öfter nutzen, im Rahmen der Verträge voranzugehen und enger zusammenzuarbeiten.","Where a common solution is not possible, Member States should more often take the opportunity to go forward and cooperate more closely within the framework of the Treaties.","108",NA
"Wir wollen Europa stark und verantwortlich machen, wo Europa gemeinsam mehr erreichen kann.","We want to make Europe strong and responsible, where Europe can achieve more together.","108",NA
"Europäische Gesetzgebung ist gut, wenn grenzüberschreitender oder gesamteuropäischer Mehrwert entsteht.","European legislation is good when there is cross-border or pan-European added value.","108",NA
"In manchen Bereichen sind wir noch nicht so weit: So hat die Pandemiebekämpfung das Fehlen von gemeinsam abgestimmten Maßnahmen auf europäischer Ebene aufgezeigt.","In some areas, we are not yet there: for example, the pandemic response highlighted the lack of jointly coordinated action at the European level.","108",NA
"Gleichzeitig muss das, was in den Kommunen, Regionen und Mitgliedstaaten besser geleistet werden kann, auch dort verantwortet werden.","At the same time, what can be done better in the municipalities, regions and member states must also be the responsibility of the latter.","301",NA
"Subsidiarität ist unser Leitgedanke für Europa.","Subsidiarity is our guiding principle for Europe.","301",NA
"Wir wollen gemeinsam mit unseren Europäischen Partnern die Pandemievorsorge und - bereitschaft in der Europäischen Union weiter verbessern.","Together with our European partners, we want to further improve pandemic preparedness and preparedness in the European Union.","504",NA
"Deshalb setzen wir uns dafür ein, die Arbeiten an der Gesundheitsunion zügig abzuschließen.","That is why we are committed to completing work on the Health Union quickly.","108",NA
"Durch die nachhaltige Stärkung des Europäischen Zentrums für die Prävention und Kontrolle von Krankheiten sowie der Europäischen Arzneimittelagentur, in guter Zusammenarbeit mit unseren nationalen Strukturen, wollen wir einen klaren EU-Mehrwert schaffen.","By sustainably strengthening the European Center for Disease Prevention and Control and the European Medicines Agency, in good cooperation with our national structures, we aim to create clear EU added value.","108",NA
"Ein wesentlicher Baustein wird die Sicherstellung der Versorgung mit Impfstoffen und krisenrelevanten Arzneimitteln und Medizinprodukten sein.","A key component will be ensuring the supply of vaccines and crisis-relevant medicines and medical devices.","504",NA
"Daher werden wir den geplanten Aufbau einer Europäischen Gesundheitskrisenagentur (HERA) konstruktiv begleiten und uns mit unseren Partnern dafür einsetzen, die Abhängigkeit der EU von Drittstaaten zu reduzieren.","We will therefore constructively support the planned establishment of a European Health Emergency Response Agency (HERA) and work with our partners to reduce the EU's dependence on third countries.","108",NA
"Europäische Demokratie stärken","Strengthen European democracy","H",NA
"Die Achtung von Demokratie und Rechtsstaatlichkeit sowie die Werte der liberalen Demokratie gehören zu den Grundfesten der Europäischen Union.","Respect for democracy and the rule of law and the values of liberal democracy are among the foundations of the European Union.","202.1",NA
"Hierzu gehört auch die Transparenz der europäischen Gesetzgebung für die Bürgerinnen und Bürger, die demokratischer und insgesamt bürgernäher werden muss.","This also includes the transparency of European legislation for citizens, which must become more democratic and overall closer to the citizen.","202.1",NA
"Wir setzen uns für neue Dialogformate zur Rechtsstaatlichkeit und zur konsequenten Ahndung von Verstößen ein - bis hin zur Streichung von EU-Mitteln und dem Entzug des Stimmrechts.","We advocate new dialog formats on the rule of law and consistent punishment of violations - up to and including the cancellation of EU funds and the withdrawal of voting rights.","605.1",NA
"Wie die nationalen Parlamente muss auch das Europäische Parlament das Recht haben, eigene Gesetzentwürfe einzubringen.","Like the national parliaments, the European Parliament must also have the right to introduce its own bills.","108",NA
"So werden wir das Herzstück der europäischen Demokratie, das gemeinsam gewählte Europäische Parlament, weiter stärken.","In this way, we will further strengthen the heart of European democracy, the jointly elected European Parliament.","108",NA
"Wir setzen uns für die Einführung eines europäischen Wahlrechts mit einer Sperrklausel zur nächsten Europawahl ein.","We advocate the introduction of a European electoral law with a blocking clause for the next European elections.","108",NA
"Für ein arbeitsfähiges Parlament darf es keine Zersplitterung des Parlaments durch Kleinstparteien geben.","For a workable parliament, there must be no fragmentation of parliament by micro parties.","108",NA
"Um Exekutive und Parlament enger zu verbinden, drängen wir auf eine Stärkung des Spitzenkandidatenprinzips bei der Besetzung der Kommissionsspitze.","In order to link the executive and parliament more closely, we are pushing for a strengthening of the top-candidate principle in appointments to the Commission's top post.","108",NA
"Wir setzen uns darüber hinaus für eine Verkleinerung der Europäischen Kommission ein.","We also advocate a reduction in the size of the European Commission.","110",NA
"Europäische Handlungsfähigkeit muss das entscheidende Leitprinzip sein.","European capacity to act must be the decisive guiding principle.","108",NA
"Wir werden die europapolitische Koordinierung der Bundesregierung weiter ausbauen, vereinfachen und stärken.","We will further expand, simplify and strengthen the German government's coordination of European policy.","108",NA
"Denn Deutschlands Stärke ist fest mit Europas Handlungsfähigkeit verbunden.","After all, Germany's strength is firmly linked to Europe's ability to act.","108",NA
"Deshalb wollen wir damit die Positionen Deutschlands zum Wohle Europas klar formulieren und wirksam vertreten.","That is why we want to use it to clearly formulate and effectively represent Germany's positions for the good of Europe.","108",NA
"Für eine bessere Rechtssetzung und den Abbau von Bürokratiekosten weiten wir die Folgenabschätzung auf europäischer Ebene aus.","For better regulation and the reduction of bureaucratic costs, we are expanding impact assessment at the European level.","303",NA
"Europa für die Jugend erlebbar machen","Bringing Europe to life for young people","H",NA
"Wir setzen uns dafür ein, dass die Jugend Europas die Vorteile der Europäischen Union unmittelbar erleben kann.","We are committed to ensuring that Europe's youth can directly experience the benefits of the European Union.","108",NA
"Austauschprogramme wollen wir ausbauen.","We want to expand exchange programs.","108",NA
"Das Interrail-Ticket im Rahmen des „DiscoverEU“-Programms soll es künftig für jeden 18-Jährigen kostenlos geben.","The Interrail ticket under the ""DiscoverEU"" program is to be available free of charge to every 18-year-old in the future.","108",NA
"Wir wollen den Mitteleinsatz für ErasmusPlus verdoppeln.","We want to double the funding for ErasmusPlus.","108",NA
"Denn der europäische Bildungsraum und der Aktionsplan für digitale Bildung sind für die wirtschaftliche Erholung Europas und für künftiges Wachstum von entscheidender Bedeutung.","Because the European Education Area and the Digital Education Action Plan are crucial for Europe's economic recovery and future growth.","410",NA
"Das Programm ErasmusPlus leistet hierzu einen wichtigen Beitrag.","The ErasmusPlus program makes an important contribution to this.","108",NA
"Damit Europa im Großen und im Kleinen erlebbarer wird, fördern wir die grenzüberschreitende Zusammenarbeit.","To make Europe more tangible on a large and small scale, we promote cross-border cooperation.","108",NA
"So können mehr persönliche Begegnungen ermöglicht werden - in Schule, Ausbildung, Studium und Beruf.","In this way, more personal encounters can be made possible - at school, in training, at university and at work.","108",NA
"Zur Stärkung der europäischen Öffentlichkeit wollen wir zudem die Rechtsform eines europäischen Vereins einführen, um die grenzüberschreitende Zusammenarbeit in Zivilgesellschaft, Kultur und Sport voranzutreiben.","To strengthen the European public sphere, we also want to introduce the legal form of a European association to promote cross-border cooperation in civil society, culture and sports.","108",NA
"3.Neuer Wohlstand - mit nachhaltigem Wachstum zum klimaneutralen Industrieland","3.New prosperity - with sustainable growth to a climate-neutral industrialized country","H",NA
"Unser Unions- Versprechen: Wir werden unsere Wirtschaft wieder in Schwung bringen","Our Union promise: We will get our economy moving again","410",NA
"und für sichere und zukunftsfähige Arbeitsplätze sorgen.","and ensure secure and sustainable jobs.","701",NA
"Dabei verbinden wir nachhaltiges Wachstum,","In doing so, we combine sustainable growth,","416.2",NA
"Klimaschutz","Climate protection","501",NA
"und soziale Sicherheit miteinander.","and social security together.","504",NA
"Wir wollen Interessen zusammenführen und nicht gegeneinander ausspielen.","We want to bring interests together and not play them off against each other.","606.1",NA
"Mehr denn je wird dieser Grundsatz unsere Politik, unser Handeln und Entscheiden leiten.","More than ever, this principle will guide our policies, actions and decisions.","606.1",NA
"Die Corona-Pandemie hat auch in Deutschland zu einem massiven Wirtschaftseinbruch geführt.","The Corona pandemic also led to a massive economic slump in Germany.","408",NA
"Wir konnten die Wirtschaft stabilisieren und Arbeitsplätze sichern, weil wir in einer großen gemeinsamen Kraftanstrengung schnell und entschlossen gehandelt haben.","We were able to stabilize the economy and secure jobs because we acted quickly and decisively in a major joint effort.","305.1",NA
"Gleichzeitig hat die Pandemie gezeigt, dass unser Land in einigen Bereichen nicht schnell, nicht agil und nicht mutig genug ist.","At the same time, the pandemic has shown that in some areas our country is not fast, not agile and not courageous enough.","303",NA
"Zu oft stellen wir den Fleißigen, den Tüchtigen und den Mutigen - im Handwerk, im Mittelstand und in den freien Berufen sowie in der Kultur- und Kreativszene - unnötige Hürden in den Weg, anstatt ihnen den Weg frei zu machen und ihrem Können und ihren Ideen zu vertrauen.","Too often, we put unnecessary hurdles in the way of the industrious, the capable and the courageous - in the skilled trades, SMEs and freelance professions, as well as in the cultural and creative scene - instead of clearing the way for them and trusting their skills and ideas.","402",NA
"Der Weg vom Problem zur Lösung führt zu oft und zu lange durch ein Dickicht voller Vorschriften und Bedenken.","The path from problem to solution leads too often and for too long through a thicket of regulations and concerns.","401",NA
"Es reicht nicht aus, nur an ein paar Stellschrauben zu drehen.","It is not enough to just turn a few adjusting screws.","408",NA
"Wir brauchen ein Modernisierungsjahrzehnt in Deutschland.","We need a modernization decade in Germany.","411",NA
"Wir müssen die Weichen neu stellen.","We need to set a new course.","411",NA
"Dabei werden wir noch stärker auf die Prinzipien der Sozialen Marktwirtschaft setzen.","In doing so, we will place even greater emphasis on the principles of the social market economy.","403",NA
"Sie verbindet Freiheit mit Sicherheit, Eigenverantwortung mit Gemeinwohl, wirtschaftliche Dynamik mit sozialem Ausgleich.","It combines freedom with security, individual responsibility with the common good, economic dynamism with social balance.","403",NA
"Sie setzt auf Machen statt Meckern, auf Offenheit statt Abschottung, auf Erwirtschaften statt Verteilen, auf Ideen statt Verbote.","It relies on doing instead of complaining, on openness instead of isolation, on earning instead of distributing, on ideas instead of bans.","403",NA
"Auf diese Prinzipien setzen wir auch im Kampf gegen den Klimawandel.","We also rely on these principles in the fight against climate change.","501",NA
"Wir wollen jetzt, in diesem Jahrzehnt, die entscheidenden Schritte gehen, damit Deutschland bis 2045 ein klimaneutrales Industrieland wird.","We want to take the decisive steps now, in this decade, to ensure that Germany becomes a climate-neutral industrialized country by 2045.","501",NA
"Unser christliches Menschenbild verpflichtet uns zur Bewahrung der Schöpfung und zum verantwortlichen Handeln gegenüber unseren Mitmenschen, gegenüber der Umwelt und gegenüber den zukünftigen Generationen.","Our Christian view of humanity obliges us to protect creation and to act responsibly towards our fellow human beings, towards the environment and towards future generations.","603",NA
"Wir wollen weiter Industrieland bleiben","We want to remain an industrialized country","410",NA
"und hochqualifizierte industrielle Arbeitsplätze erhalten -","and maintain highly qualified industrial jobs -","701",NA
"gemeinsam mit der Wirtschaft und den Sozialpartnern","together with business and the social partners and","405",NA
"und ohne Überforderung der Verbraucherinnen und Verbraucher.","without overburdening consumers.","403",NA
"Soziale Marktwirtschaft als Erfolgsmodell fortschreiben","Continuing the social market economy as a successful model","H",NA
"Die Soziale Marktwirtschaft ist die Wirtschaftsordnung unserer freiheitlichen Demokratie.","The social market economy is the economic order of our liberal democracy.","403",NA
"Sie ist Fundament unseres Erfolgs als innovative, leistungsfähige und nachhaltige Volkswirtschaft.","It is the foundation of our success as an innovative, efficient and sustainable economy.","403",NA
"Sie verbindet Chancen für den Einzelnen mit sozialer Sicherheit in unserer Gesellschaft.","It combines opportunities for the individual with social security in our society.","403",NA
"Sie ist die Ordnung, die wie keine andere Ökonomie, Ökologie und Soziales in Einklang bringt.","It is the order that reconciles economy, ecology and social issues like no other.","403",NA
"Auf ihrer Grundlage haben Generationen von Frauen und Männern mit Bildung, Fleiß und Leistung, Verantwortungsbereitschaft und Engagement Deutschland zu einer der wohlhabendsten Nationen der Welt gemacht;","On this basis, generations of women and men have made Germany one of the most prosperous nations in the world through education, hard work and achievement, a willingness to take responsibility and commitment;","601.1",NA
"zu einem weltweit bewunderten ökonomischen und ökologischen Vorbild;","a globally admired economic and ecological role model;","601.1",NA
"zur Heimat hunderttausender Unternehmen, die mit ihrer Wettbewerbsfähigkeit und Innovationskraft zum gesellschaftlichen Wohlstand und zur sozialen Sicherheit beitragen.","home to hundreds of thousands of companies that contribute to social prosperity and social security with their competitiveness and innovative strength.","402",NA
"Diese Erfolgsgeschichte wollen wir fortschreiben und die Leitplanken der Sozialen Marktwirtschaft erneuern.","We want to continue this success story and renew the guard rails of the social market economy.","403",NA
"Auch in Zukunft werden wir Wirtschaftskompetenz mit praktizierter Solidarität und effizientem Schutz der Umwelt und des Klimas verbinden.","In the future, we will continue to combine economic competence with practiced solidarity and efficient protection of the environment and climate.","403",NA
"Die nachhaltige, soziale, ökologische und digitale Marktwirtschaft ist unsere Soziale Marktwirtschaft des 21. Jahrhunderts.","The sustainable, social, ecological and digital market economy is our social market economy of the 21st century.","403",NA
"Wir setzen auf Vertrauen in die Menschen, auf Freiheit statt Bevormundung, auf Freiräume statt Gängelung.","We rely on trust in people, on freedom instead of paternalism, on freedom instead of control.","201.1",NA
"Wir setzen auf funktionierenden Wettbewerb, der Menschen die Chance gibt, das Beste aus ihren Fähigkeiten zu machen.","We rely on functioning competition that gives people the chance to make the most of their abilities.","401",NA
"Gerade auch im Zeitalter der Globalisierung und Digitalisierung setzen wir auf die Ordnung des Marktes durch den Staat.","Particularly in the age of globalization and digitization, we rely on the state to regulate the market.","403",NA
"Ein starker Staat ordnet die Wirtschaft und bestimmt die Regeln,","A strong state orders the economy and determines the rules,","403",NA
"nimmt aber selbst nicht am Geschehen teil.","but does not itself take part in events.","401",NA
"3.1.Unser Entfesselungspaket für die Wirtschaft","3.1.Our unleashing package for the economy","H",NA
"Ganz gleich, ob Selbstständige und kleine, mittlere oder große Unternehmen: In unserem Modernisierungsjahrzehnt müssen wir es schaffen, dass sie sich mehr auf ihr Kerngeschäft konzentrieren und neue Ideen umsetzen können.","Regardless of whether they are self-employed or small, medium or large companies: In our modernization decade, we must make it possible for them to focus more on their core business and implement new ideas.","402",NA
"Ein modernes Deutschland ist auch eines, das Erfinderreichtum und Unternehmertum mehr Freiräume lässt.","A modern Germany is also one that gives inventiveness and entrepreneurship more freedom.","402",NA
"Wir werden daher ein umfangreiches Entfesselungspaket auf den Weg bringen, das Unternehmen von Steuern und Bürokratie entlastet sowie Planungs- und Genehmigungsverfahren beschleunigt.","We will therefore launch a comprehensive unleashing package that will relieve companies of taxes and bureaucracy and speed up planning and approval procedures.","402",NA
"Unser Ziel: Die Macherinnen und Macher sollen ihre Tatkraft zuallererst dafür einsetzen, erfolgreich zu wirtschaften und nicht für die Erfüllung bürokratischer Pflichten.","Our goal: The doers should use their energy first and foremost to do business successfully and not to fulfill bureaucratic obligations.","402",NA
"Denn das bringt unser Land voran.","Because that's what moves our country forward.","402",NA
"Neue Belastungen verhindern","Preventing new burdens","H",NA
"Für uns ist klar: Damit die Wirtschaft wieder in Schwung kommt und wir gemeinsam neuen Wohlstand schaffen können, dürfen Unternehmen keine neuen Belastungen auferlegt werden.","For us, it is clear that in order for the economy to get going again and for us to create new prosperity together, no new burdens must be imposed on companies.","402",NA
"Wir wollen die Lohnzusatzkosten auf einem stabilen Niveau von maximal 40 Prozent halten.","We want to keep non-wage labor costs at a stable level of no more than 40 percent.","402",NA
"Wir bleiben auch in Zukunft beim Grundsatz „Entlasten statt Belasten“.","In the future, we will continue to adhere to the principle of ""relieving instead of burdening"".","402",NA
"Gerade nach der Pandemie sind Steuererhöhungen der falsche Weg.","Especially after the pandemic, tax increases are the wrong way to go.","410",NA
"Sie stehen dem notwendigen Aufschwung unserer Wirtschaft entgegen.","They stand in the way of the necessary recovery of our economy.","410",NA
"Wir werden den Solidaritätszuschlag für alle schrittweise abschaffen","We will gradually abolish the solidarity surcharge for everyone","505",NA
"und gleichzeitig kleine und mittlere Einkommen bei der Einkommensteuer entlasten.","and at the same time reduce the income tax burden on small and medium incomes.","701",NA
"Wir treten entschieden allen Überlegungen zur Einführung neuer Substanzsteuern wie der Vermögensteuer oder der Erhöhung der Erbschaftssteuer entgegen.","We resolutely oppose all considerations to introduce new taxes on assets such as the wealth tax or the increase in inheritance tax.","401",NA
"Beides würde vor allem auch die wirtschaftliche Substanz Deutschlands gefährden","Above all, both would also jeopardize Germany's economic substance and","410",NA
"und Arbeitsplätze kosten.","cost jobs.","701",NA
"Unternehmensbesteuerung wettbewerbsfähig gestalten","Making corporate taxation competitive","H",NA
"Deutschland droht mit einer der höchsten Unternehmensbelastung der Welt zurückzufallen.","Germany is in danger of falling behind with one of the highest corporate burdens in the world.","402",NA
"Weltspitze bei der Steuerbelastung und Weltspitze bei der Wettbewerbsfähigkeit - das passt auf Dauer nicht zusammen.","World leadership in terms of tax burden and world leadership in terms of competitiveness - this does not go together in the long term.","402",NA
"Wir werden daher mit einer Unternehmenssteuerreform die Besteuerung modernisieren und wettbewerbsfähig machen.","We will therefore modernize taxation and make it competitive with a corporate tax reform.","402",NA
"Unser Ziel ist eine wettbewerbsfähige Unternehmensbesteuerung.","Our goal is competitive corporate taxation.","402",NA
"Wir wollen die Steuerlast für Gewinne, die im Unternehmen verbleiben, perspektivisch auf 25 Prozent deckeln.","We want to cap the tax burden on profits that remain in the company at 25 percent in the long term.","402",NA
"Das schafft Investitions- und Innovationskraft für die anstehenden Herausforderungen.","This creates investment and innovation power for the challenges ahead.","402",NA
"Dabei wollen wir Rechtsformneutralität herstellen, ob für Einzelunternehmer, Personengesellschaft oder Kapitalgesellschaft.","In doing so, we want to establish neutrality in terms of legal form, whether for sole proprietors, partnerships or corporations.","402",NA
"Wir wollen die Thesaurierungsbegünstigung und die Anrechnung der Gewerbesteuer verbessern und die Niedrigbesteuerungsgrenze im Außensteuerrecht reduzieren.","We want to improve the retention allowance and the trade tax credit and reduce the low taxation threshold in foreign tax law.","402",NA
"Wir verbessern die steuerliche Verlustverrechnung.","We are improving the offsetting of losses for tax purposes.","402",NA
"Dazu erhöhen wir die Höchstbetragsgrenzen beim Verlustrücktrag und beim Verlustvortrag deutlich.","To this end, we are significantly increasing the maximum amount for loss carryback and loss carryforward.","402",NA
"Wir verbessern die Abschreibungsregeln.","We are improving the depreciation rules.","402",NA
"Dazu wollen wir die degressive Abschreibung für bewegliche Wirtschaftsgüter des Anlagevermögens wiedereinführen und die Abschreibungsregeln für digitale Zukunftstechnologien verbessern, wie zum Beispiel Investitionen in Serveranlagen, Künstliche Intelligenz, 3D-Druck oder die Fabrik 4.0.","To this end, we want to reintroduce declining-balance depreciation for movable fixed assets and improve depreciation rules for digital technologies of the future, such as investments in server systems, artificial intelligence, 3D printing or Factory 4.0.","402",NA
"Überflüssige Bürokratie abbauen","Reduce unnecessary bureaucracy","H",NA
"Wir werden Unternehmen von Bürokratiekosten in Milliardenhöhe entlasten.","We will relieve companies of billions of euros in bureaucratic costs.","402",NA
"Der Abbau überflüssiger Bürokratie wirkt wie ein Konjunkturprogramm und stärkt den Standort Deutschland.","The reduction of superfluous bureaucracy acts like an economic stimulus program and strengthens Germany as a business location.","410",NA
