"text","text_en","cmp_code","eu_code"
"Da die Verhandlungen über die Einführung einer Digitalsteuer auf europäischer Ebene vorerst gescheitert sind, planen bereits mehrere europäische Länder eine entsprechende Regelung auf nationaler Ebene oder haben eine solche in Teilen bereits umgesetzt.","Since negotiations on the introduction of a digital tax at European level have failed for the time being, several European countries are already planning a corresponding regulation at national level or have already implemented such a regulation in parts.","403",NA
"Deutschland sollte sich zügig anschließen und eine nationale Digitalsteuer auf den Weg bringen.","Germany should quickly follow suit and launch a national digital tax.","403",NA
"Wirtschaft: Für einen „Blue Deal”","Economy: For a ""Blue Deal","H",NA
"Wirtschafts- und Innovationspolitik für Deutschland","Economic and innovation policy for Germany","H",NA
"Die AfD steht für eine marktwirtschaftliche Wirtschaftspolitik:","The AfD stands for a free-market economic policy:","401",NA
"Schutz des Eigentums, Vertragsfreiheit, die Einheit von Handeln und Haftung, Berufsfreiheit und eine wettbewerbliche Wirtschaftsordnung sind elementare Bestandteile einer freiheitlichen und prosperierenden bürgerlichen Gesellschaft.","protection of property, freedom of contract, the unity of action and liability, freedom of occupation and a competitive economic order are elementary components of a free and prosperous civil society.","401",NA
"Diese wollen wir erhalten und Fehlentwicklungen korrigieren.","We want to preserve these and correct undesirable developments.","401",NA
"In den letzten Jahren haben sich die Bedingungen zur Mehrung des Wohlstandes verschlechtert.","In recent years, the conditions for increasing prosperity have deteriorated.","410",NA
"Die weltweite Konjunktur hat an Fahrt verloren.","The global economy has lost momentum.","410",NA
"Politisch initiierte Umbrüche wie die „Klimarettung“ fordern enorme Investitionen und Umstrukturierungen und treffen manche Branchen brachial.","Politically initiated upheavals such as the ""climate rescue"" demand enormous investments and restructuring and hit some industries brutally.","401",NA
"So wird der Kern der deutschen Wirtschaft geschwächt.","This weakens the core of the German economy.","410",NA
"Gleichzeitig liegt Deutschland gemäß einer Studie der Europäischen Zentralbank bei diversen Wohlstandsindikatoren im europäischen Vergleich auf den hinteren Plätzen.","At the same time, according to a study by the European Central Bank, Germany ranks at the bottom of various prosperity indicators in a European comparison.","410",NA
"In dieser Situation legt die Corona-Pandemie die internationale Wirtschaft zeitweise weitgehend lahm und führt zu einem dramatischen Rückgang der Wertschöpfung.","In this situation, the Corona pandemic largely paralyzes the international economy for a time and leads to a dramatic decline in value added.","410",NA
"Die deutsche Volkswirtschaft ist exportorientiert","The German economy is export-oriented","406",NA
"und von internationaler Arbeitsteilung abhängig.","and dependent on the international division of labor.","109",NA
"Deshalb ist unser Land ganz besonders von den weltweiten Auswirkungen der Corona-Krise betroffen.","Therefore, our country is particularly affected by the global impact of the Corona crisis.","410",NA
"Die AfD will deshalb die Volkswirtschaft auf einen normalen Entwicklungspfad zurückführen.","The AfD therefore wants to return the national economy to a normal development path.","401",NA
"Den Mittelstand entlasten","Relieving the burden on SMEs","H",NA
"Der deutsche Mittelstand stellt nicht nur einen Großteil der Arbeitsplätze bereit,","German SMEs not only provide a large proportion of jobs,","701",NA
"er bildet auch mit seiner Flexibilität und seinem Erfindungsreichtum einen Stabilitätsanker für unsere Wirtschaftsstruktur.","they also form an anchor of stability for our economic structure with their flexibility and inventiveness.","402",NA
"Dies schafft er oft ohne staatliche Subventionen und Steuererleichterungen, von denen vor allem Großkonzerne profitieren.","It often manages to do this without government subsidies and tax breaks, which mainly benefit large corporations.","401",NA
"Er verkraftet aber nicht die Doppelbelastung durch politisch initiierte Strukturbrüche und pandemiebedingte Einschränkungen.","However, it cannot cope with the double burden of politically initiated structural breaks and pandemic-related restrictions.","401",NA
"Billionenschwere Rettungspakete können nicht eine Erholung der Realwirtschaft ersetzen oder über Nacht herbeiführen;","Bailout packages worth trillions cannot replace a recovery in the real economy or bring it about overnight;","414",NA
"stattdessen wird damit nur eine Umverteilung im Sinne der „Großen Transformation“","Instead, this is only a redistribution in the sense of the ""Great Transformation"".","403",NA
"und zum Nachteil unserer Konkurrenzfähigkeit auf dem Weltmarkt vorangetrieben.","and to the detriment of our competitiveness on the global market.","406",NA
"Politisch induzierte Belastungen aussetzen","Suspend politically induced burdens","H",NA
"Wir wollen die Wirtschaft von politisch herbeigeführten Belastungen komplett befreien.","We want to completely free the economy from politically induced burdens.","401",NA
"Dafür wollen wir, wo nötig, auch die Rechtslage anpassen.","To this end, we also want to adapt the legal situation where necessary.","401",NA
"Davon unbenommen setzen wir uns auf nationaler Ebene für eine Entschädigung der Wirtschaftssektoren ein, die von den Corona-Maßnahmen besonders betroffen sind.","This is without prejudice to our commitment at the national level to compensate the sectors of the economy particularly affected by the Corona measures.","402",NA
"Technologieführerschaft mit „Blue Deal”","Technology leadership with ""Blue Deal","H",NA
"Der deutsche Erfindergeist ist legendär.","The German inventive spirit is legendary.","601.1",NA
"Heute sind Erfinder aber mobil und wandern oft aus, da sie hier mit Auflagen gegängelt werden und nicht die Entwicklungsunterstützung und Geldgeber finden, die den Aufbau eines Unternehmens fördern.","Today, however, inventors are mobile and often emigrate because they are harassed with requirements here and cannot find the development support and funders to build a business.","402",NA
"Diese Entwicklung müssen wir umkehren.","We must reverse this trend.","402",NA
"Wir wollen mit einem Blue-Deal-Entwicklungsplan Investitionen in Technologieführerschaft entfesseln, indem wir:","We want to unleash investment in technology leadership with a blue-deal development plan by:","411",NA
"Schulbildung, Hochschulbildung und Forschung verstärkt auf MINT-Fächer ausrichten,","focusing schooling, higher education and research more on STEM subjects;","506",NA
"die Umsetzung wissenschaftlicher Erkenntnisse in Produkte fördern,","encouraging the translation of scientific knowledge into products; and","411",NA
"Selbständigkeit und Erfindergeist fördern und damit die Dynamik kleiner innovativer Einheiten nutzen.","promoting self-employment and inventiveness to harness the momentum of small innovative units.","402",NA
"Technologische und wirtschaftliche Zukunftschancen sehen wir beispielsweise","We see technological and economic future opportunities, for example, in","411",NA
"im Wiederaufbau eines nationalen pharmazeutisch- medizinischen Kompetenz-Clusters,","the reconstruction of a national pharmaceutical-medical competence cluster, in the","504",NA
"in Aufstellung und Umsetzung eines Entwicklungsplans Quantencomputing,","establishment and implementation of a development plan for quantum computing, and","411",NA
"in der Entwicklung von Technologien und Geschäftsmodellen zur Weltraumnutzung.","in the development of technologies and business models for the use of space.","411",NA
"Dazu wollen wir die Rahmenbedingungen für Investitionen im Inland verbessern,","To this end, we want to improve the framework conditions for domestic investment,","402",NA
"die Infrastruktur auf einen zeitgemäßen Stand bringen,","bring infrastructure up to modern standards, and","411",NA
"Staatseingriffe in den Energiemarkt beenden, damit der Wirtschaftsstandort Deutschland international wettbewerbsfähig bleibt.","end state intervention in the energy market so that Germany remains internationally competitive as a business location.","401",NA
"Wir wollen Bürokratie abbauen und den Staat effizienter machen","We want to reduce bureaucracy and make the state more efficient","303",NA
"durch Entschlackung und Flexibilisierung des Arbeitsrechts,","by streamlining and making employment law more flexible,","701",NA
"Beendigung der Benachteiligung des Mittelstands gegenüber multinationalen Großkonzernen,","Ending the discrimination of small and medium-sized enterprises against large multinational corporations,","403",NA
"Sicherstellung verlässlicher rechtlicher und regulatorischer Rahmenbedingungen,","Ensuring a reliable legal and regulatory framework,","403",NA
"Überprüfung, ggf. Abbau bzw. Befristung von Regulierungen und Subventionen,","Reviewing and, if necessary, reducing or limiting regulations and subsidies,","414",NA
"Überprüfung und Reduzierung der wirtschaftsrelevanten Rechtsgebiete auf Streitanfälligkeit.","Review and reduction of the areas of law relevant to business in terms of susceptibility to disputes.","605.2",NA
"Soziale Marktwirtschaft statt sozialistischer „Industriepolitik“","Social market economy instead of socialist ""industrial policy","H",NA
"Zu unserem Verständnis von Sozialer Marktwirtschaft gehört ein gedeihliches Zusammenwirken von Unternehmern und Beschäftigten.","Our understanding of a social market economy includes a prosperous interaction between entrepreneurs and employees.","403",NA
"Sie sind keine Gegner, sondern kooperieren im Geiste der Sozialpartnerschaft, um betriebliche Ziele zu erreichen und Interessengegensätze ins Gleichgewicht zu bringen.","They are not opponents, but cooperate in a spirit of social partnership to achieve operational goals and balance conflicting interests.","403",NA
"Als AfD bekennen wir uns zur Mitwirkung und Mitbestimmung der Beschäftigten in den Betrieben","As the AfD, we are committed to the participation and co-determination of employees in companies","701",NA
"und zu allgemeinverbindlichen Tarifverträgen.","and to generally binding collective agreements.","701",NA
"Forderungen nach Enteignungen, Abschaffung von Privateigentum und Vertragsfreiheit, hetzerische Klassenkampfrhetorik oder vorsätzlich herbeigeführte Konflikte durch Vertreter linker Parteien lehnen wir dagegen entschieden ab.","By contrast, we firmly reject demands for expropriation, the abolition of private property and freedom of contract, inflammatory class warfare rhetoric or deliberately provoked conflicts by representatives of left-wing parties.","401",NA
"Sie gefährden den sozialen Frieden und eine vertrauensvolle Zusammenarbeit","They endanger social peace and cooperation based on trust","401",NA
"Die Zukunft der organisierten Unternehmer- und Beschäftigtenvertreter ist blau: Unser sozialpolitisches Ziel bleibt „Wohlstand für alle“!“","The future of organized business and employee representatives is blue: Our social policy goal remains ""prosperity for all""!""","410",NA
"Wir lehnen es ab, dass sich die Bundesregierung zunehmend als Unternehmer versteht und betätigt.","We reject the fact that the federal government increasingly sees itself and acts as an entrepreneur.","401",NA
"Sie nimmt direkten Einfluss auf Unternehmen und Innovationen und versucht die Wirtschaft durch Vorgaben und Subventionen zu steuern.","It exerts a direct influence on companies and innovations and attempts to steer the economy through specifications and subsidies.","304",NA
"Diese Art von Staatswirtschaft führt regelmäßig in den wirtschaftlichen Niedergang.","This type of state economy regularly leads to economic decline.","304",NA
"Wir wollen die Soziale Marktwirtschaft von Ludwig Erhard wiederbeleben","We want to revive Ludwig Erhard's social market economy","403",NA
"und Wohlstand für alle schaffen.","and create prosperity for all.","410",NA
"Die Aufgabe des Staates soll die Erhaltung des Wettbewerbs","The task of the state should be the preservation of competition","403",NA
"und die Verhinderung von Monopolen, Kartellen und sonstigen, den Marktmechanismus schädigenden Einflüssen sein.","and the prevention of monopolies, cartels and other influences damaging the market mechanism.","403",NA
"Der Schutz vor Wettbewerb, staatlich verordneten Preiserhöhungen für vermeintlich gute Zwecke oder die von der Bundesregierung propagierte Schaffung „europäischer Monopole“ gehören nicht dazu.","Protection against competition, government-imposed price increases for supposedly good causes, or the creation of ""European monopolies"" propagated by the German government are not among them.","403",NA
"Der Euro ist gescheitert","The euro has failed","H",NA
"Die seit 30 Jahren laufende, schleichende Umwandlung des Staatenbunds Europa in einen EU-Zentralstaat ist von den europäischen Völkern nie gewollt oder demokratisch legitimiert worden.","The creeping transformation of the European confederation into an EU central state, which has been going on for 30 years, has never been wanted or democratically legitimized by the European peoples.","110",NA
"Der Euro besitzt nicht die institutionelle Grundlage, die unabdingbare verfassungsrechtliche Voraussetzung für seine Legitimität wäre.","The euro does not have the institutional foundation that would be an indispensable constitutional prerequisite for its legitimacy.","110",NA
"Die EU geriert sich heute als Bundesstaat –","Today, the EU presents itself as a federal state -","110",NA
"und nicht mehr als Staatenbund souveräner Nationalstaaten.","and no longer as a confederation of sovereign nation states.","110",NA
"Die Geschäftsgrundlage des Euro ist ebenfalls schon seit über zehn Jahren zerstört.","The business basis of the euro has also been destroyed for more than ten years.","110",NA
"Mit der Corona-Krise sind nun auch noch die letzten Hemmungen zum Verfassungsbruch gefallen.","With the Corona crisis, the last inhibitions to break the constitution have now fallen.","110",NA
"Wir erleben heute eine vertragswidrige, sogar sozialistische Gemeinschaftshaftung, Transferzahlungen und eine Verschuldung auf Ebene der EU sowie eine verbotene Staatsfinanzierung und mandatswidrige Wirtschaftspolitik durch die EZB","Today, we are witnessing a Community liability in violation of the treaty, even socialist, transfer payments and debt at the EU level, as well as prohibited state financing and economic policy by the ECB contrary to its mandate","110",NA
"– alles weitgehend auf Deutschlands Kosten.","- all largely at Germany's expense.","110",NA
"Deutschland muss aus dem untergehenden Euro-System austreten","Germany must leave the declining euro system","H",NA
"Die AfD steht auch in der Währungspolitik für ein auf sozialer Marktwirtschaft","The AfD also stands for a monetary policy based on a social market economy.","403",NA
"und nationaler Eigenverantwortung basierendes,","and national ownership,","110",NA
"freundschaftliches Miteinander in Europa.","friendly cooperation in Europe.","108",NA
"Die Grundlage der Eurowährung war: Vermeidung überbordender Schulden in allen EU-Staaten und keine Haftung der Staaten untereinander.","The basis of the euro currency was: avoidance of excessive debt in all EU states and no liability among states.","108",NA
"Beide Regeln werden permanent gebrochen.","Both rules are permanently broken.","110",NA
"Der Euro wird heute jeden Tag mit Milliardenbeträgen „gerettet“.","Today, the euro is being ""saved"" with billions every day.","110",NA
"Dies über billionenschwere Garantien, Bürgschaften und sogar direkte Geldgeschenke an „notleidende“ Staaten; über „Fazilitäten“, „Wirtschaftsstabilisierungsfonds“, „Next-Generation-EU“-Fond, „Europäische Stabilitäts-Mechanismen“, EU-Kurzarbeiterprogramme, zinsfreie Kredite, Verrechnungskredite (Target2), Aufkäufe von Staatsanleihen durch das EZB-Notenbanksystem.","This via guarantees worth billions, sureties and even direct cash gifts to ""distressed"" states; via ""facilities"", ""economic stabilization funds"", ""next generation EU"" funds, ""European stability mechanisms"", EU short-time work programs, interest-free loans, clearing loans (Target2), purchases of government bonds by the ECB central bank system.","110",NA
"All diese Maßnahmen sind ebenso wie geplante EU-Steuern illegal, da sie gegen die Verbote der monetären Staatsfinanzierung oder der gegenseitigen Haftungsübernahme verstoßen.","All these measures are illegal, as are planned EU taxes, because they violate the prohibitions on monetary state financing or the assumption of mutual liability.","110",NA
"Deshalb muss Deutschland diese „Transferunion“ aufkündigen","Therefore, Germany must denounce this ""transfer union""","110",NA
"und den Irrweg der Dauerrettung durch Wiedereinführung einer nationalen Währung beenden, ggf. unter paralleler Beibehaltung des Euro oder einer ECU-ähnlichen flexibleren Verrechnungseinheit.","and end the misguided path of permanent bailout by reintroducing a national currency, if necessary while maintaining the euro or an ECU-like more flexible clearing unit in parallel.","110",NA
"Jede weitere Teilnahme an der „Rettungspolitik” kommt einer Insolvenzverschleppung auf Kosten künftiger deutscher Steuerzahler gleich.","Any further participation in the ""rescue policy"" is tantamount to procrastinating on insolvency at the expense of future German taxpayers.","110",NA
"Keine Schuldenaufnahme durch die EU, Hilfskredite nur auf nationaler Ebene","No borrowing by the EU, aid loans only at national level","H",NA
"Die EU maßt sich heute an, entgegen dem Wortlaut der EU-Verträge eigene Schulden aufzunehmen.","Today, the EU presumes to incur its own debts, contrary to the wording of the EU treaties.","110",NA
"Dabei werden die Mittel durch Neuverschuldung beschafft und anschließend von EU-Bürokraten über unzählige, zumeist ideologisch motivierte Projekte nach Gutsherrenart ausgegeben.","In the process, funds are raised through new debt and then spent by EU bureaucrats on countless, mostly ideologically motivated projects in the manner of landlords.","110",NA
"Haftung und Tilgung verbleiben jedoch bei den Nationalstaaten.","Liability and repayment, however, remain with the national states.","110",NA
"Die Mithaftung Deutschlands für diese von der EU aufgenommenen Kredite, die weitgehend den Euro-Krisenländern zugutekommen werden, führt zwangsläufig zu einer Verschlechterung der Bonität Deutschlands.","Germany's joint liability for these loans taken out by the EU, which will largely benefit the euro crisis countries, will inevitably lead to a deterioration in Germany's credit rating.","110",NA
"Die AfD fordert eine sofortige Einstellung jeglicher Kreditaufnahme der EU, die zu Lasten künftiger deutscher Generationen gehen würde.","The AfD demands an immediate stop to any borrowing by the EU, which would be at the expense of future German generations.","110",NA
"Wenn Kredite zur Abmilderung der Folgen von überzogenen Corona- Maßnahmen der Regierung aufgenommen werden, dann darf dies ausschließlich auf nationaler Ebene geschehen.","If loans are taken out to mitigate the consequences of excessive government Corona measures, this must be done exclusively at the national level.","110",NA
"Zusätzliche Inflationierung durch überzogene Corona-Maßnahmen beenden","End additional inflation from excessive Corona measures.","H",NA
"Durch die überzogene Politik der Bundesregierung, der EU und der EZB in der Corona-Krise drohen gleichzeitig eine wirtschaftliche Depression und eine massive Teuerung,","The excessive policies of the German government, the EU and the ECB during the coronavirus crisis are simultaneously threatening an economic depression and massive inflation,","410",NA
"da große Teile der „Corona-Förderprogramme“ unproduktiv sind und als reine Geldmengenausweitung in den Konsum fließen, der auf der Angebotsseite nicht befriedigt werden kann.","as large parts of the ""corona support programs"" are unproductive and flow into consumption as a pure expansion of the money supply, which cannot be satisfied on the supply side.","414",NA
"Die AfD fordert, die Corona-bedingten Ausgabenprogramme und die dazugehörige Verschuldung auf das notwendige Maß zu beschränken.","The AfD calls for Corona-related spending programs and associated debt to be limited to what is necessary.","414",NA
"Die Bundesregierung darf keinen EU-Corona-Programmen zustimmen, für die Deutschland nur mithaftet, aus denen es wenig Leistung erhält, aber durch die drohende Inflation zusätzliche Schäden erleiden wird.","The German government must not agree to EU Corona programs for which Germany is only jointly liable, from which it receives little benefit but will suffer additional damage from the threat of inflation.","110",NA
"EZB-Nullzinspolitik beenden","End ECB zero interest rate policy","H",NA
"Die EZB sollte eine zweite Deutsche Bundesbank sein.","The ECB should be a second German Bundesbank.","110",NA
"Stattdessen betreibt sie eine Währungspolitik der wirtschaftsfeindlichen Null- und Negativzinspolitik.","Instead, it is pursuing a monetary policy of zero and negative interest rates, which are hostile to the economy.","110",NA
"Diese zerstört langfristig alle kapitalgedeckten Alterssicherungssysteme von Betriebsrenten, über staatlich geförderte kapitalgedeckte Rentensysteme, private Lebensversicherungen bis zu privaten Sparvermögen.","In the long term, this will destroy all funded pension systems, from company pensions to state-subsidized funded pension systems, private life insurance and private savings.","110",NA
"Inzwischen fehlen über die vergangenen Jahre mehr als 500 Mrd. Euro für die Altersvorsorge der Deutschen.","In the meantime, over the past years, more than 500 billion euros have been missing for the old-age provision of the Germans.","110",NA
"Die Negativzinspolitik der EZB führt dazu, dass nicht mehr wettbewerbsfähige Unternehmen als „Zombies“ im Markt verbleiben und den gesunden Unternehmen einen unfairen Wettbewerb liefern.","The ECB's negative interest rate policy means that uncompetitive companies remain in the market as ""zombies"" and provide unfair competition to healthy companies.","110",NA
"Nullzinsen führen zu gravierender Kapitalfehlallokation in der Realwirtschaft.","Zero interest rates lead to serious capital misallocation in the real economy.","110",NA
"In Deutschland könnten inzwischen 20% bis 50% der Firmen ihre Kapitalkosten in einem normalen Zinsumfeld nicht mehr verdienen.","In Germany, 20% to 50% of companies could now no longer earn their cost of capital in a normal interest rate environment.","110",NA
"Das kommt einer permanenten, staatlich geförderten Insolvenzverschleppung durch die Bundesregierung gleich.","This is tantamount to permanent, state-sponsored bankruptcy procrastination by the federal government.","110",NA
"Bereits nach wenigen Jahren wird das zu kaskadenartigen Zusammenbrüchen von sogar bis dahin noch gesunden Unternehmen führen und den Auftakt zu einer umfassenden Depression bilden.","After just a few years, this will lead to cascading collapses of even previously healthy companies and will be the prelude to a full-scale depression.","110",NA
"Negativzinsen führen außerdem zu weiteren volkswirtschaftlichen Schäden, weil der deutsche Kapitalstock von vielen Billionen Euro nicht rentabel eingesetzt werden kann.","Negative interest rates also lead to further economic damage because the German capital stock of many trillions of euros cannot be used profitably.","110",NA
"Die durch die EZB-Politik verursachte Wechselkursabwertung und die Preisexplosion am Aktien- und Immobilienmarkt zerstören die Kaufkraft,","The exchange rate devaluation caused by the ECB's policy and the price explosion on the stock and real estate markets are destroying purchasing power,","110",NA
"wovon insbesondere Arbeitnehmer","of which employees in particular","701",NA
"und Rentner betroffen sind.","and pensioners are affected.","706",NA
"Die Zinsmanipulation treibt die Immobilienpreise nach oben und damit auch die Mieten.","Interest rate manipulation is driving up real estate prices, which in turn is driving up rents.","110",NA
"Negativzinsen enteignen Sparer,","Negative interest rates expropriate savers,","110",NA
"Mieter","tenants","110",NA
"und Rentner","and pensioners and","706",NA
"und führen langfristig zu Altersarmut.","lead to poverty in old age in the long term.","504",NA
"Weiterhin führt die EZB-Politik zur Zerstörung der Märkte für Anleihen.","Furthermore, the ECB policy leads to the destruction of the bond markets.","110",NA
"Während die Deutsche Bundesbank nur einmal in 50 Jahren Staatsanleihen angekauft hat, ist das für die EZB seit 2015 das tägliche „Geschäftsmodell“.","While the Deutsche Bundesbank has purchased government bonds only once in 50 years, this has been the ECB's daily ""business model"" since 2015.","110",NA
"Per Ende 2020 hatte sie für fünf Billionen Euro staatliche und private Anleihen erworben;","As of the end of 2020, it had purchased government and private bonds for five trillion euros;","110",NA
"zu großen Teilen betreibt die EZB dabei auch noch ideologische und verbotene Wirtschaftspolitik.","to a large extent, the ECB is also pursuing ideological and forbidden economic policies.","110",NA
"Diese suprastaatliche „Rettungspolitik” verletzt geltendes EU-Recht, darunter das Verbot der Staatsfinanzierung durch die Zentralbank und das Verbot der Haftung für Schulden anderer Mitgliedstaaten.","This suprastate ""bailout"" policy violates existing EU law, including the prohibition of government financing by the central bank and the prohibition of liability for the debts of other member states.","110",NA
"Die Rettungspolitik verstößt zudem gegen alle seit den 1990er-Jahren gegebenen Zusicherungen, „niemals eine Haftung Deutschlands für andere Staaten“ zuzulassen.","The bailout policy also violates all assurances given since the 1990s to ""never allow Germany to assume liability for other states.""","110",NA
"Die AfD fordert eine Rückkehr zum Recht:","The AfD demands a return to the law:","605.1",NA
"(1) Alle Maßnahmen der EZB zur Manipulation des freien Kapitalmarkts müssen eingestellt werden,","(1) All measures of the ECB to manipulate the free capital market must be stopped, (","110",NA
"(2) keine Staatsfinanzierung durch die EZB,","2) no government financing by the ECB, (","110",NA
"(3) keine faktische Vergemeinschaftung der Schulden,","3) no de facto communitization of debt, (","110",NA
"(4) Beschränkung der EZB auf reine Geldpolitik,","4) restriction of the ECB to pure monetary policy,","110",NA
"(5) keine heimliche und hoch ideologische Wirtschaftspolitik über „Green Deal“ und Anleihekäufe und","(5) no secret and highly ideological economic policy via ""Green Deal"" and bond purchases, and","110",NA
"(6) Ende der Nullzins-Politik und der EZB-Anleihekaufprogramme.","(6) an end to the zero interest rate policy and the ECB bond purchase programs.","110",NA
"(7) Die Bundesbank wird aufgefordert, sich mit allen Mitteln bei der EZB dafür einzusetzen, um eine Änderung der Geschäftsordnung bei den Abstimmungsmodalitäten bzgl. Der Stimmrechte der Mitglieder des EZB-Rates bei geldpolitischen Entscheidungen herbeizuführen.","(7) The Bundesbank is called upon to use all means at the ECB to bring about a change in the rules of procedure regarding the voting rights of the members of the ECB Governing Council in monetary policy decisions.","110",NA
"Die Stimmrechte der Mitglieder des EZB-Rates haben sich am Anteil des haftenden Eigenkapitals der Mitgliedsstaaten zu orientieren.","The voting rights of the members of the Governing Council shall be based on the share of the liable equity capital of the member states.","110",NA
"Das bisher praktizierte Rotationsverfahren ist zu verwerfen.","The rotation procedure practiced to date should be discarded.","110",NA
"Wohlstand und sozialer Frieden in Europa durch Wiedereinführung nationaler Währungen","Prosperity and social peace in Europe through the reintroduction of national currencies","H",NA
"Der Euro ist für ein Wirtschaftsgebiet mit derzeit 19 sehr unterschiedlich leistungsfähigen Volkswirtschaften eine Fehlkonstruktion und kann in dieser Form weder ökonomisch noch sozial funktionieren.","The euro is a misconstruction for an economic area with currently 19 very differently performing economies and cannot function in this form, neither economically nor socially.","110",NA
"Die Arbeitslosigkeit ist seit Jahren im Süden Europas erschreckend hoch als Folge der fehlenden bzw. verloren gegangenen Wettbewerbsfähigkeit dieser Länder innerhalb des Euro- Korsetts.","Unemployment has been alarmingly high in southern Europe for years as a result of the lack or loss of competitiveness of these countries within the euro corset.","110",NA
"Auch die soziale Euro-Krise ist ein systemisches Problem.","The social euro crisis is also a systemic problem.","110",NA
"Die Lösung besteht in der Wiedereinführung der nationalen Währungen, in denen sich die Leistungen der jeweiligen Volkswirtschaften widerspiegeln.","The solution is to reintroduce national currencies that reflect the performance of the respective economies.","109",NA
"Durch nationale Währungen wird jeder Staat wieder für seine Wirtschafts-, Währungs- und Finanzpolitik verantwortlich und erhält damit seine politische Souveränität zurück.","Through national currencies, each state becomes responsible again for its economic, monetary and fiscal policy and thus regains its political sovereignty.","109",NA
"Damit werden auch die internen Konflikte in der Euro-Zone gelöst:","This will also resolve the internal conflicts in the euro zone:","110",NA
"Keinem früheren Euroland müssen danach noch strenge Vorgaben gemacht werden, um seine im Euro-Korsett verloren gegangene Wettbewerbsfähigkeit wiederherzustellen.","No former eurozone country will then have to be subject to strict requirements in order to restore the competitiveness it has lost in the euro corset.","110",NA
"Die Staaten können ihre Wettbewerbsfähigkeit dann wieder, wie vor der Euro-Einführung, durch eigene Entscheidung über die Veränderung des Wechselkurses wiederherstellen.","The states can then restore their competitiveness, as they did before the introduction of the euro, by deciding on their own to change the exchange rate.","110",NA
"Die wiedereingeführte Deutsche Mark würde ihre hohe Kaufkraft gegenüber den anderen Ländern analog zur hohen Leistungsfähigkeit der deutschen Wirtschaft wiedergewinnen.","The reintroduced German mark would regain its high purchasing power vis-à-vis other countries in line with the high performance of the German economy.","109",NA
"Die Senkung der Importpreise würde zu steigenden Realeinkommen führen, die der gesamten deutschen Volkswirtschaft zugute kämen und nicht nur, wie derzeit, einigen Exportfirmen.","Lowering import prices would lead to rising real incomes, which would benefit the entire German economy and not just a few export firms, as is currently the case.","410",NA
"Der ehemalige Bundeswirtschafts- und Finanzminister Schiller hatte dies einst so formuliert: „Jede Währungsaufwertung ist eine Sozial-Dividende für das deutsche Volk, denn ihr könnt danach im Supermarkt alles billiger kaufen“.","The former Federal Minister of Economics and Finance, Schiller, once put it this way: ""Every currency revaluation is a social dividend for the German people, because you can buy everything cheaper in the supermarket afterwards"".","412",NA
"Der AfD ist bewusst, dass die Wiedereinführung der nationalen Währung nicht ohne Umstellungsbelastungen erfolgen kann.","The AfD is aware that the reintroduction of the national currency cannot take place without conversion burdens.","107",NA
"Diese werden jedoch niedriger sein als die Kosten des weiteren Verbleibs im Eurosystem.","However, these will be lower than the costs of remaining in the Eurosystem.","110",NA
"Erhalt des Bargelds: Bargeld ist Freiheit und Schutz vor Enteignung und Totalüberwachung","Preservation of cash: Cash is freedom and protection against expropriation and total surveillance","H",NA
"Unser Bargeld ist in Gefahr.","Our cash is in danger.","201.1",NA
"Mit Unterstützung von Bundesregierung, IWF und EZB wird die Abschaffung des Bargelds vorbereitet.","With the support of the German government, the IMF and the ECB, the abolition of cash is being prepared.","201.1",NA
"Mit dessen Abschaffung würde die Rolle des Geldes als gebührenfreiem Wertspeicher eingeschränkt.","Its abolition would limit the role of money as a non-fee store of value.","201.1",NA
"Eine Abschaffung des Bargeldes macht im Krisenfall die Enteignung von Kontoinhabern möglich.","Abolishing cash makes it possible to expropriate account holders in the event of a crisis.","201.1",NA
"Bargeld ist ein natürliches Bollwerk gegen enteignende Negativzinsen.","Cash is a natural bulwark against expropriating negative interest rates.","201.1",NA
"Ein Bargeldverbot würde bedeuten, dass Zahlungsvorgänge nur noch elektronisch stattfinden können.","A cash ban would mean that payment transactions could only take place electronically.","201.1",NA
"Dies eröffnet dem Staat und Banken die totale Kontrolle über alle Geldströme und Wirtschaftsaktivitäten, über alle Finanztransaktionen, unter Umständen sogar über Aufenthaltsorte aller Bürger.","This gives the state and banks total control over all money flows and economic activities, over all financial transactions, and possibly even over the whereabouts of all citizens.","201.1",NA
"Aus dem gläsernen Bankkunden würde der gläserne Mensch – Vollüberwachung bis in private, ja intime Lebensbereiche.","The transparent bank customer would become the transparent human being - full surveillance right into private, even intimate areas of life.","201.1",NA
"Mit einem freiheitlichen Rechtsstaat sind solche Kontrollmöglichkeiten nicht vereinbar.","Such control options are not compatible with a liberal constitutional state.","201.1",NA
"Die AfD fordert den dauerhaften Erhalt der uneingeschränkten Bargeldnutzung als wichtigem bürgerlichen Freiheitsrecht und seine Verankerung im Grundgesetz.","The AfD calls for the permanent preservation of unrestricted cash use as an important civil liberty right and its anchoring in the Basic Law.","201.1",NA
"Die AfD spricht sich auch gegen von Zentralbanken herausgegebene digitale Währungen aus, die ein Einfallstor für die schleichende Abschaffung des Bargeldes wären.","The AfD also opposes digital currencies issued by central banks, which would be a gateway for the creeping abolition of cash.","201.1",NA
